,obs_start_dt,release_dt,value
3671,2004-01-28,2010-11-22,16.78
3672,2004-01-29,2010-11-22,17.14
3673,2004-01-30,2010-11-22,16.63
3674,2004-02-02,2010-11-22,17.11
3675,2004-02-03,2010-11-22,17.34
3676,2004-02-04,2010-11-22,17.87
3677,2004-02-05,2010-11-22,17.71
3678,2004-02-06,2010-11-22,16.0
3679,2004-02-09,2010-11-22,16.39
3680,2004-02-10,2010-11-22,15.94
3681,2004-02-11,2010-11-22,15.39
3682,2004-02-12,2010-11-22,15.31
3683,2004-02-13,2010-11-22,15.58
3684,2004-02-16,2014-02-05,
3685,2004-02-17,2010-11-22,15.4
3686,2004-02-18,2010-11-22,15.59
3687,2004-02-19,2010-11-22,15.8
3688,2004-02-20,2010-11-22,16.04
3689,2004-02-23,2010-11-22,16.29
3690,2004-02-24,2010-11-22,15.9
3691,2004-02-25,2010-11-22,14.93
3692,2004-02-26,2010-11-22,14.83
3693,2004-02-27,2010-11-22,14.55
3694,2004-03-01,2010-11-22,14.44
3695,2004-03-02,2010-11-22,14.86
3696,2004-03-03,2010-11-22,14.55
3697,2004-03-04,2010-11-22,14.4
3698,2004-03-05,2010-11-22,14.48
3699,2004-03-08,2010-11-22,15.79
3700,2004-03-09,2010-11-22,16.6
3701,2004-03-10,2010-11-22,18.67
3702,2004-03-11,2010-11-22,20.67
3703,2004-03-12,2010-11-22,18.3
3704,2004-03-15,2010-11-22,21.13
3705,2004-03-16,2010-11-22,20.34
3706,2004-03-17,2010-11-22,18.11
3707,2004-03-18,2010-11-22,18.53
3708,2004-03-19,2010-11-22,19.15
3709,2004-03-22,2010-11-22,21.58
3710,2004-03-23,2010-11-22,20.67
3711,2004-03-24,2010-11-22,19.81
3712,2004-03-25,2010-11-22,17.88
3713,2004-03-26,2010-11-22,17.33
3714,2004-03-29,2010-11-22,16.5
3715,2004-03-30,2010-11-22,16.28
3716,2004-03-31,2010-11-22,16.74
3717,2004-04-01,2010-11-22,16.65
3718,2004-04-02,2010-11-22,15.64
3719,2004-04-05,2010-11-22,14.97
3720,2004-04-06,2010-11-22,15.32
3721,2004-04-07,2010-11-22,15.76
3722,2004-04-08,2010-11-22,16.26
3723,2004-04-09,2014-02-05,
3724,2004-04-12,2010-11-22,15.28
3725,2004-04-13,2010-11-22,17.26
3726,2004-04-14,2010-11-22,15.62
3727,2004-04-15,2010-11-22,15.74
3728,2004-04-16,2010-11-22,14.94
3729,2004-04-19,2010-11-22,15.42
3730,2004-04-20,2010-11-22,16.67
3731,2004-04-21,2010-11-22,15.6
3732,2004-04-22,2010-11-22,14.61
3733,2004-04-23,2010-11-22,14.01
3734,2004-04-26,2010-11-22,14.77
3735,2004-04-27,2010-11-22,15.07
3736,2004-04-28,2010-11-22,16.29
3737,2004-04-29,2010-11-22,16.6
3738,2004-04-30,2010-11-22,17.19
3739,2004-05-03,2010-11-22,16.62
3740,2004-05-04,2010-11-22,16.55
3741,2004-05-05,2010-11-22,15.77
3742,2004-05-06,2010-11-22,17.05
3743,2004-05-07,2010-11-22,18.13
3744,2004-05-10,2010-11-22,19.77
3745,2004-05-11,2010-11-22,18.57
3746,2004-05-12,2010-11-22,18.14
3747,2004-05-13,2010-11-22,18.86
3748,2004-05-14,2010-11-22,18.47
3749,2004-05-17,2010-11-22,19.96
3750,2004-05-18,2010-11-22,19.33
3751,2004-05-19,2010-11-22,18.93
3752,2004-05-20,2010-11-22,18.67
3753,2004-05-21,2010-11-22,18.49
3754,2004-05-24,2010-11-22,18.08
3755,2004-05-25,2010-11-22,15.96
3756,2004-05-26,2010-11-22,15.97
3757,2004-05-27,2010-11-22,15.28
3758,2004-05-28,2010-11-22,15.5
3759,2004-05-31,2014-02-05,
3760,2004-06-01,2010-11-22,16.3
3761,2004-06-02,2010-11-22,16.08
3762,2004-06-03,2010-11-22,17.03
3763,2004-06-04,2010-11-22,16.78
3764,2004-06-07,2010-11-22,15.39
3765,2004-06-08,2010-11-22,15.01
3766,2004-06-09,2010-11-22,15.39
3767,2004-06-10,2010-11-22,15.04
3768,2004-06-11,2014-02-05,
3769,2004-06-14,2010-11-22,16.07
3770,2004-06-15,2010-11-22,15.05
3771,2004-06-16,2010-11-22,14.79
3772,2004-06-17,2010-11-22,15.15
3773,2004-06-18,2010-11-22,14.99
3774,2004-06-21,2010-11-22,15.26
3775,2004-06-22,2010-11-22,14.31
3776,2004-06-23,2010-11-22,13.98
3777,2004-06-24,2010-11-22,14.81
3778,2004-06-25,2010-11-22,15.19
3779,2004-06-28,2010-11-22,16.07
3780,2004-06-29,2010-11-22,15.47
3781,2004-06-30,2010-11-22,14.34
3782,2004-07-01,2010-11-22,15.2
3783,2004-07-02,2010-11-22,15.08
3784,2004-07-05,2014-02-05,
3785,2004-07-06,2010-11-22,16.25
3786,2004-07-07,2010-11-22,15.81
3787,2004-07-08,2010-11-22,16.2
3788,2004-07-09,2010-11-22,15.78
3789,2004-07-12,2010-11-22,14.96
3790,2004-07-13,2010-11-22,14.46
3791,2004-07-14,2010-11-22,13.76
3792,2004-07-15,2010-11-22,14.71
3793,2004-07-16,2010-11-22,14.34
3794,2004-07-19,2010-11-22,15.17
3795,2004-07-20,2010-11-22,14.17
3796,2004-07-21,2010-11-22,16.41
3797,2004-07-22,2010-11-22,15.75
3798,2004-07-23,2010-11-22,16.5
3799,2004-07-26,2010-11-22,17.3
3800,2004-07-27,2010-11-22,16.55
3801,2004-07-28,2010-11-22,16.15
3802,2004-07-29,2010-11-22,15.68
3803,2004-07-30,2010-11-22,15.32
3804,2004-08-02,2010-11-22,15.37
3805,2004-08-03,2010-11-22,16.03
3806,2004-08-04,2010-11-22,16.21
3807,2004-08-05,2010-11-22,18.32
3808,2004-08-06,2010-11-22,19.34
3809,2004-08-09,2010-11-22,18.89
3810,2004-08-10,2010-11-22,17.47
3811,2004-08-11,2010-11-22,18.04
3812,2004-08-12,2010-11-22,19.08
3813,2004-08-13,2010-11-22,17.98
3814,2004-08-16,2010-11-22,17.57
3815,2004-08-17,2010-11-22,17.02
3816,2004-08-18,2010-11-22,16.23
3817,2004-08-19,2010-11-22,16.96
3818,2004-08-20,2010-11-22,16.0
3819,2004-08-23,2010-11-22,15.88
3820,2004-08-24,2010-11-22,15.33
3821,2004-08-25,2010-11-22,14.98
3822,2004-08-26,2010-11-22,14.91
3823,2004-08-27,2010-11-22,14.71
3824,2004-08-30,2010-11-22,15.44
3825,2004-08-31,2010-11-22,15.29
3826,2004-09-01,2010-11-22,14.91
3827,2004-09-02,2010-11-22,14.28
3828,2004-09-03,2010-11-22,13.91
3829,2004-09-06,2014-02-05,
3830,2004-09-07,2010-11-22,14.07
3831,2004-09-08,2010-11-22,14.06
3832,2004-09-09,2010-11-22,14.01
3833,2004-09-10,2010-11-22,13.76
3834,2004-09-13,2010-11-22,13.17
3835,2004-09-14,2010-11-22,13.56
3836,2004-09-15,2010-11-22,14.64
3837,2004-09-16,2010-11-22,14.39
3838,2004-09-17,2010-11-22,14.03
3839,2004-09-20,2010-11-22,14.43
3840,2004-09-21,2010-11-22,13.66
3841,2004-09-22,2010-11-22,14.74
3842,2004-09-23,2010-11-22,14.8
3843,2004-09-24,2010-11-22,14.28
3844,2004-09-27,2010-11-22,14.62
3845,2004-09-28,2010-11-22,13.83
3846,2004-09-29,2010-11-22,13.21
3847,2004-09-30,2010-11-22,13.34
3848,2004-10-01,2010-11-22,12.75
3849,2004-10-04,2010-11-22,13.41
3850,2004-10-05,2010-11-22,13.95
3851,2004-10-06,2010-11-22,13.28
3852,2004-10-07,2010-11-22,14.5
3853,2004-10-08,2010-11-22,15.05
3854,2004-10-11,2010-11-22,14.71
3855,2004-10-12,2010-11-22,15.05
3856,2004-10-13,2010-11-22,15.42
3857,2004-10-14,2010-11-22,16.43
3858,2004-10-15,2010-11-22,15.04
3859,2004-10-18,2010-11-22,14.71
3860,2004-10-19,2010-11-22,15.13
3861,2004-10-20,2010-11-22,14.85
3862,2004-10-21,2010-11-22,14.54
3863,2004-10-22,2010-11-22,15.28
3864,2004-10-25,2010-11-22,16.58
3865,2004-10-26,2010-11-22,16.39
3866,2004-10-27,2010-11-22,15.72
3867,2004-10-28,2010-11-22,15.39
3868,2004-10-29,2010-11-22,16.27
3869,2004-11-01,2010-11-22,16.27
3870,2004-11-02,2010-11-22,16.18
3871,2004-11-03,2010-11-22,14.04
3872,2004-11-04,2010-11-22,13.97
3873,2004-11-05,2010-11-22,13.84
3874,2004-11-08,2010-11-22,13.8
3875,2004-11-09,2010-11-22,13.61
3876,2004-11-10,2010-11-22,13.08
3877,2004-11-11,2010-11-22,13.04
3878,2004-11-12,2010-11-22,13.33
3879,2004-11-15,2010-11-22,13.38
3880,2004-11-16,2010-11-22,13.21
3881,2004-11-17,2010-11-22,13.21
3882,2004-11-18,2010-11-22,12.98
3883,2004-11-19,2010-11-22,13.5
3884,2004-11-22,2010-11-22,12.97
3885,2004-11-23,2010-11-22,12.67
3886,2004-11-24,2010-11-22,12.72
3887,2004-11-25,2014-02-05,
3888,2004-11-26,2010-11-22,12.78
3889,2004-11-29,2010-11-22,13.3
3890,2004-11-30,2010-11-22,13.24
3891,2004-12-01,2010-11-22,12.97
3892,2004-12-02,2010-11-22,12.98
3893,2004-12-03,2010-11-22,12.96
3894,2004-12-06,2010-11-22,13.19
3895,2004-12-07,2010-11-22,13.67
3896,2004-12-08,2010-11-22,13.19
3897,2004-12-09,2010-11-22,12.88
3898,2004-12-10,2010-11-22,12.76
3899,2004-12-13,2010-11-22,12.54
3900,2004-12-14,2010-11-22,12.73
3901,2004-12-15,2010-11-22,12.35
3902,2004-12-16,2010-11-22,12.27
3903,2004-12-17,2010-11-22,11.95
3904,2004-12-20,2010-11-22,11.83
3905,2004-12-21,2010-11-22,11.55
3906,2004-12-22,2010-11-22,11.45
3907,2004-12-23,2010-11-22,11.23
3908,2004-12-24,2014-02-05,
3909,2004-12-27,2010-11-22,12.14
3910,2004-12-28,2010-11-22,12.0
3911,2004-12-29,2010-11-22,11.62
3912,2004-12-30,2010-11-22,12.56
3913,2004-12-31,2010-11-22,13.29
3914,2005-01-03,2010-11-22,14.08
3915,2005-01-04,2010-11-22,13.98
3916,2005-01-05,2010-11-22,14.09
3917,2005-01-06,2010-11-22,13.58
3918,2005-01-07,2010-11-22,13.49
3919,2005-01-10,2010-11-22,13.23
3920,2005-01-11,2010-11-22,13.19
3921,2005-01-12,2010-11-22,12.56
3922,2005-01-13,2010-11-22,12.84
3923,2005-01-14,2010-11-22,12.43
3924,2005-01-17,2014-02-05,
3925,2005-01-18,2010-11-22,12.47
3926,2005-01-19,2010-11-22,13.18
3927,2005-01-20,2010-11-22,13.83
3928,2005-01-21,2010-11-22,14.36
3929,2005-01-24,2010-11-22,14.65
3930,2005-01-25,2010-11-22,14.06
3931,2005-01-26,2010-11-22,13.44
3932,2005-01-27,2010-11-22,13.24
3933,2005-01-28,2010-11-22,13.24
3934,2005-01-31,2010-11-22,12.82
3935,2005-02-01,2010-11-22,12.03
3936,2005-02-02,2010-11-22,11.66
3937,2005-02-03,2010-11-22,11.79
3938,2005-02-04,2010-11-22,11.21
3939,2005-02-07,2010-11-22,11.73
3940,2005-02-08,2010-11-22,11.6
3941,2005-02-09,2010-11-22,12.0
3942,2005-02-10,2010-11-22,11.51
3943,2005-02-11,2010-11-22,11.43
3944,2005-02-14,2010-11-22,11.52
3945,2005-02-15,2010-11-22,11.27
3946,2005-02-16,2010-11-22,11.1
3947,2005-02-17,2010-11-22,11.77
3948,2005-02-18,2010-11-22,11.18
3949,2005-02-21,2014-02-05,
3950,2005-02-22,2010-11-22,13.14
3951,2005-02-23,2010-11-22,12.39
3952,2005-02-24,2010-11-22,11.57
3953,2005-02-25,2010-11-22,11.49
3954,2005-02-28,2010-11-22,12.08
3955,2005-03-01,2010-11-22,12.04
3956,2005-03-02,2010-11-22,12.5
3957,2005-03-03,2010-11-22,12.93
3958,2005-03-04,2010-11-22,11.94
3959,2005-03-07,2010-11-22,12.26
3960,2005-03-08,2010-11-22,12.4
3961,2005-03-09,2010-11-22,12.7
3962,2005-03-10,2010-11-22,12.49
3963,2005-03-11,2010-11-22,12.8
3964,2005-03-14,2010-11-22,12.39
3965,2005-03-15,2010-11-22,13.15
3966,2005-03-16,2010-11-22,13.49
3967,2005-03-17,2010-11-22,13.29
3968,2005-03-18,2010-11-22,13.14
3969,2005-03-21,2010-11-22,13.61
3970,2005-03-22,2010-11-22,14.27
3971,2005-03-23,2010-11-22,14.06
3972,2005-03-24,2010-11-22,13.42
3973,2005-03-25,2014-02-05,
3974,2005-03-28,2010-11-22,13.75
3975,2005-03-29,2010-11-22,14.49
3976,2005-03-30,2010-11-22,13.64
3977,2005-03-31,2010-11-22,14.02
3978,2005-04-01,2010-11-22,14.09
3979,2005-04-04,2010-11-22,14.11
3980,2005-04-05,2010-11-22,13.68
3981,2005-04-06,2010-11-22,13.15
3982,2005-04-07,2010-11-22,12.33
3983,2005-04-08,2010-11-22,12.62
3984,2005-04-11,2010-11-22,11.98
3985,2005-04-12,2010-11-22,11.3
3986,2005-04-13,2010-11-22,13.31
3987,2005-04-14,2010-11-22,14.53
3988,2005-04-15,2010-11-22,17.74
3989,2005-04-18,2010-11-22,16.56
3990,2005-04-19,2010-11-22,14.96
3991,2005-04-20,2010-11-22,16.92
3992,2005-04-21,2010-11-22,14.41
3993,2005-04-22,2010-11-22,15.38
3994,2005-04-25,2010-11-22,14.62
3995,2005-04-26,2010-11-22,14.91
3996,2005-04-27,2010-11-22,14.87
3997,2005-04-28,2010-11-22,16.86
3998,2005-04-29,2010-11-22,15.31
3999,2005-05-02,2010-11-22,15.12
4000,2005-05-03,2010-11-22,14.53
4001,2005-05-04,2010-11-22,13.85
4002,2005-05-05,2010-11-22,13.98
4003,2005-05-06,2010-11-22,14.05
4004,2005-05-09,2010-11-22,13.75
4005,2005-05-10,2010-11-22,14.91
4006,2005-05-11,2010-11-22,14.45
4007,2005-05-12,2010-11-22,16.12
4008,2005-05-13,2010-11-22,16.32
4009,2005-05-16,2010-11-22,15.68
4010,2005-05-17,2010-11-22,14.57
4011,2005-05-18,2010-11-22,13.63
4012,2005-05-19,2010-11-22,13.32
4013,2005-05-20,2010-11-22,13.14
4014,2005-05-23,2010-11-22,12.95
4015,2005-05-24,2010-11-22,12.69
4016,2005-05-25,2010-11-22,12.58
4017,2005-05-26,2010-11-22,12.24
4018,2005-05-27,2010-11-22,12.15
4019,2005-05-30,2014-02-05,
4020,2005-05-31,2010-11-22,13.29
4021,2005-06-01,2010-11-22,12.36
4022,2005-06-02,2010-11-22,11.84
4023,2005-06-03,2010-11-22,12.15
4024,2005-06-06,2010-11-22,12.28
4025,2005-06-07,2010-11-22,12.39
4026,2005-06-08,2010-11-22,12.7
4027,2005-06-09,2010-11-22,12.08
4028,2005-06-10,2010-11-22,11.96
4029,2005-06-13,2010-11-22,11.65
4030,2005-06-14,2010-11-22,11.79
4031,2005-06-15,2010-11-22,11.46
4032,2005-06-16,2010-11-22,11.15
4033,2005-06-17,2010-11-22,11.48
4034,2005-06-20,2010-11-22,11.47
4035,2005-06-21,2010-11-22,11.08
4036,2005-06-22,2010-11-22,11.05
4037,2005-06-23,2010-11-22,12.13
4038,2005-06-24,2010-11-22,12.18
4039,2005-06-27,2010-11-22,12.52
4040,2005-06-28,2010-11-22,11.58
4041,2005-06-29,2010-11-22,11.77
4042,2005-06-30,2010-11-22,12.04
4043,2005-07-01,2010-11-22,11.4
4044,2005-07-04,2014-02-05,
4045,2005-07-05,2010-11-22,11.68
4046,2005-07-06,2010-11-22,12.27
4047,2005-07-07,2010-11-22,12.49
4048,2005-07-08,2010-11-22,11.45
4049,2005-07-11,2010-11-22,11.28
4050,2005-07-12,2010-11-22,10.95
4051,2005-07-13,2010-11-22,10.84
4052,2005-07-14,2010-11-22,10.81
4053,2005-07-15,2010-11-22,10.33
4054,2005-07-18,2010-11-22,10.77
4055,2005-07-19,2010-11-22,10.45
4056,2005-07-20,2010-11-22,10.23
4057,2005-07-21,2010-11-22,10.97
4058,2005-07-22,2010-11-22,10.52
4059,2005-07-25,2010-11-22,11.1
4060,2005-07-26,2010-11-22,10.99
4061,2005-07-27,2010-11-22,10.36
4062,2005-07-28,2010-11-22,10.52
4063,2005-07-29,2010-11-22,11.57
4064,2005-08-01,2010-11-22,12.08
4065,2005-08-02,2010-11-22,11.75
4066,2005-08-03,2010-11-22,11.83
4067,2005-08-04,2010-11-22,12.52
4068,2005-08-05,2010-11-22,12.48
4069,2005-08-08,2010-11-22,13.21
4070,2005-08-09,2010-11-22,12.4
4071,2005-08-10,2010-11-22,12.38
4072,2005-08-11,2010-11-22,12.42
4073,2005-08-12,2010-11-22,12.74
4074,2005-08-15,2010-11-22,12.26
4075,2005-08-16,2010-11-22,13.52
4076,2005-08-17,2010-11-22,13.3
4077,2005-08-18,2010-11-22,13.42
4078,2005-08-19,2010-11-22,13.42
4079,2005-08-22,2010-11-22,13.42
4080,2005-08-23,2010-11-22,13.34
4081,2005-08-24,2010-11-22,14.17
4082,2005-08-25,2010-11-22,13.73
4083,2005-08-26,2010-11-22,13.72
4084,2005-08-29,2010-11-22,13.52
4085,2005-08-30,2010-11-22,13.65
4086,2005-08-31,2010-11-22,12.6
4087,2005-09-01,2010-11-22,13.15
4088,2005-09-02,2010-11-22,13.57
4089,2005-09-05,2014-02-05,
4090,2005-09-06,2010-11-22,12.93
4091,2005-09-07,2010-11-22,12.52
4092,2005-09-08,2010-11-22,12.93
4093,2005-09-09,2010-11-22,11.98
4094,2005-09-12,2010-11-22,11.65
4095,2005-09-13,2010-11-22,12.39
4096,2005-09-14,2010-11-22,12.91
4097,2005-09-15,2010-11-22,12.49
4098,2005-09-16,2010-11-22,11.22
4099,2005-09-19,2010-11-22,12.14
4100,2005-09-20,2010-11-22,12.64
4101,2005-09-21,2010-11-22,13.79
4102,2005-09-22,2010-11-22,13.33
4103,2005-09-23,2010-11-22,12.96
4104,2005-09-26,2010-11-22,13.04
4105,2005-09-27,2010-11-22,12.76
4106,2005-09-28,2010-11-22,12.63
4107,2005-09-29,2010-11-22,12.24
4108,2005-09-30,2010-11-22,11.92
4109,2005-10-03,2010-11-22,12.46
4110,2005-10-04,2010-11-22,13.2
4111,2005-10-05,2010-11-22,14.55
4112,2005-10-06,2010-11-22,14.96
4113,2005-10-07,2010-11-22,14.59
4114,2005-10-10,2010-11-22,15.55
4115,2005-10-11,2010-11-22,15.63
4116,2005-10-12,2010-11-22,16.22
4117,2005-10-13,2010-11-22,16.47
4118,2005-10-14,2010-11-22,14.87
4119,2005-10-17,2010-11-22,14.67
4120,2005-10-18,2010-11-22,15.33
4121,2005-10-19,2010-11-22,13.5
4122,2005-10-20,2010-11-22,16.11
4123,2005-10-21,2010-11-22,16.13
4124,2005-10-24,2010-11-22,14.74
4125,2005-10-25,2010-11-22,14.53
4126,2005-10-26,2010-11-22,14.59
4127,2005-10-27,2010-11-22,16.02
4128,2005-10-28,2010-11-22,14.25
4129,2005-10-31,2010-11-22,15.32
4130,2005-11-01,2010-11-22,14.85
4131,2005-11-02,2010-11-22,13.48
4132,2005-11-03,2010-11-22,13.0
4133,2005-11-04,2010-11-22,13.17
4134,2005-11-07,2010-11-22,13.1
4135,2005-11-08,2010-11-22,13.08
4136,2005-11-09,2010-11-22,12.8
4137,2005-11-10,2010-11-22,11.9
4138,2005-11-11,2010-11-22,11.63
4139,2005-11-14,2010-11-22,12.18
4140,2005-11-15,2010-11-22,12.23
4141,2005-11-16,2010-11-22,12.26
4142,2005-11-17,2010-11-22,11.25
4143,2005-11-18,2010-11-22,11.12
4144,2005-11-21,2010-11-22,10.82
4145,2005-11-22,2010-11-22,10.6
4146,2005-11-23,2010-11-22,10.96
4147,2005-11-24,2014-02-05,
4148,2005-11-25,2010-11-22,10.88
4149,2005-11-28,2010-11-22,11.84
4150,2005-11-29,2010-11-22,11.89
4151,2005-11-30,2010-11-22,12.06
4152,2005-12-01,2010-11-22,11.24
4153,2005-12-02,2010-11-22,11.01
4154,2005-12-05,2010-11-22,11.6
4155,2005-12-06,2010-11-22,11.52
4156,2005-12-07,2010-11-22,12.18
4157,2005-12-08,2010-11-22,12.21
4158,2005-12-09,2010-11-22,11.69
4159,2005-12-12,2010-11-22,11.47
4160,2005-12-13,2010-11-22,11.11
4161,2005-12-14,2010-11-22,10.48
4162,2005-12-15,2010-11-22,10.73
4163,2005-12-16,2010-11-22,10.68
4164,2005-12-19,2010-11-22,11.38
4165,2005-12-20,2010-11-22,11.19
4166,2005-12-21,2010-11-22,10.81
4167,2005-12-22,2010-11-22,10.29
4168,2005-12-23,2010-11-22,10.27
4169,2005-12-26,2014-02-05,
4170,2005-12-27,2010-11-22,11.57
4171,2005-12-28,2010-11-22,11.35
4172,2005-12-29,2010-11-22,11.61
4173,2005-12-30,2010-11-22,12.07
4174,2006-01-02,2014-02-05,
4175,2006-01-03,2010-11-22,11.14
4176,2006-01-04,2010-11-22,11.37
4177,2006-01-05,2010-11-22,11.31
4178,2006-01-06,2010-11-22,11.0
4179,2006-01-09,2010-11-22,11.13
4180,2006-01-10,2010-11-22,10.86
4181,2006-01-11,2010-11-22,10.94
4182,2006-01-12,2010-11-22,11.2
4183,2006-01-13,2010-11-22,11.23
4184,2006-01-16,2014-02-05,
4185,2006-01-17,2010-11-22,11.91
4186,2006-01-18,2010-11-22,12.25
4187,2006-01-19,2010-11-22,11.98
4188,2006-01-20,2010-11-22,14.56
4189,2006-01-23,2010-11-22,13.93
4190,2006-01-24,2010-11-22,13.31
4191,2006-01-25,2010-11-22,12.87
4192,2006-01-26,2010-11-22,12.42
4193,2006-01-27,2010-11-22,11.97
4194,2006-01-30,2010-11-22,12.39
4195,2006-01-31,2010-11-22,12.95
4196,2006-02-01,2010-11-22,12.36
4197,2006-02-02,2010-11-22,13.23
4198,2006-02-03,2010-11-22,12.96
4199,2006-02-06,2010-11-22,13.04
4200,2006-02-07,2010-11-22,13.59
4201,2006-02-08,2010-11-22,12.83
4202,2006-02-09,2010-11-22,13.12
4203,2006-02-10,2010-11-22,12.87
4204,2006-02-13,2010-11-22,13.35
4205,2006-02-14,2010-11-22,12.25
4206,2006-02-15,2010-11-22,12.31
4207,2006-02-16,2010-11-22,11.48
4208,2006-02-17,2010-11-22,12.01
4209,2006-02-20,2014-02-05,
4210,2006-02-21,2010-11-22,12.41
4211,2006-02-22,2010-11-22,11.88
4212,2006-02-23,2010-11-22,11.87
4213,2006-02-24,2010-11-22,11.46
4214,2006-02-27,2010-11-22,11.59
4215,2006-02-28,2010-11-22,12.34
4216,2006-03-01,2010-11-22,11.54
4217,2006-03-02,2010-11-22,11.72
4218,2006-03-03,2010-11-22,11.96
4219,2006-03-06,2010-11-22,12.74
4220,2006-03-07,2010-11-22,12.66
4221,2006-03-08,2010-11-22,12.32
4222,2006-03-09,2010-11-22,12.68
4223,2006-03-10,2010-11-22,11.85
4224,2006-03-13,2010-11-22,11.37
4225,2006-03-14,2010-11-22,10.74
4226,2006-03-15,2010-11-22,11.35
4227,2006-03-16,2010-11-22,11.98
4228,2006-03-17,2010-11-22,12.12
4229,2006-03-20,2010-11-22,11.79
4230,2006-03-21,2010-11-22,11.62
4231,2006-03-22,2010-11-22,11.21
4232,2006-03-23,2010-11-22,11.17
4233,2006-03-24,2010-11-22,11.19
4234,2006-03-27,2010-11-22,11.46
4235,2006-03-28,2010-11-22,11.58
4236,2006-03-29,2010-11-22,10.95
4237,2006-03-30,2010-11-22,11.57
4238,2006-03-31,2010-11-22,11.39
4239,2006-04-03,2010-11-22,11.57
4240,2006-04-04,2010-11-22,11.14
4241,2006-04-05,2010-11-22,11.13
4242,2006-04-06,2010-11-22,11.45
4243,2006-04-07,2010-11-22,12.26
4244,2006-04-10,2010-11-22,12.19
4245,2006-04-11,2010-11-22,13.0
4246,2006-04-12,2010-11-22,12.76
4247,2006-04-13,2010-11-22,12.38
4248,2006-04-14,2014-02-05,
4249,2006-04-17,2010-11-22,12.58
4250,2006-04-18,2010-11-22,11.4
4251,2006-04-19,2010-11-22,11.32
4252,2006-04-20,2010-11-22,11.64
4253,2006-04-21,2010-11-22,11.59
4254,2006-04-24,2010-11-22,11.75
4255,2006-04-25,2010-11-22,11.75
4256,2006-04-26,2010-11-22,11.76
4257,2006-04-27,2010-11-22,11.84
4258,2006-04-28,2010-11-22,11.59
4259,2006-05-01,2010-11-22,12.54
4260,2006-05-02,2010-11-22,11.99
4261,2006-05-03,2010-11-22,11.99
4262,2006-05-04,2010-11-22,11.86
4263,2006-05-05,2010-11-22,11.62
4264,2006-05-08,2010-11-22,12.0
4265,2006-05-09,2010-11-22,11.99
4266,2006-05-10,2010-11-22,11.78
4267,2006-05-11,2010-11-22,12.49
4268,2006-05-12,2010-11-22,14.19
4269,2006-05-15,2010-11-22,13.57
4270,2006-05-16,2010-11-22,13.35
4271,2006-05-17,2010-11-22,16.26
4272,2006-05-18,2010-11-22,16.99
4273,2006-05-19,2010-11-22,17.18
4274,2006-05-22,2010-11-22,17.72
4275,2006-05-23,2010-11-22,18.26
4276,2006-05-24,2010-11-22,17.36
4277,2006-05-25,2010-11-22,15.5
4278,2006-05-26,2010-11-22,14.26
4279,2006-05-29,2014-02-05,
4280,2006-05-30,2010-11-22,18.66
4281,2006-05-31,2010-11-22,16.44
4282,2006-06-01,2010-11-22,14.52
4283,2006-06-02,2010-11-22,14.32
4284,2006-06-05,2010-11-22,16.65
4285,2006-06-06,2010-11-22,17.34
4286,2006-06-07,2010-11-22,17.8
4287,2006-06-08,2010-11-22,18.35
4288,2006-06-09,2010-11-22,18.12
4289,2006-06-12,2010-11-22,20.96
4290,2006-06-13,2010-11-22,23.81
4291,2006-06-14,2010-11-22,21.46
4292,2006-06-15,2010-11-22,15.9
4293,2006-06-16,2010-11-22,17.25
4294,2006-06-19,2010-11-22,17.83
4295,2006-06-20,2010-11-22,16.69
4296,2006-06-21,2010-11-22,15.52
4297,2006-06-22,2010-11-22,15.88
4298,2006-06-23,2010-11-22,15.89
4299,2006-06-26,2010-11-22,15.62
4300,2006-06-27,2010-11-22,16.4
4301,2006-06-28,2010-11-22,15.79
4302,2006-06-29,2010-11-22,13.03
4303,2006-06-30,2010-11-22,13.08
4304,2006-07-03,2010-11-22,13.05
4305,2006-07-04,2014-02-05,
4306,2006-07-05,2010-11-22,14.15
4307,2006-07-06,2010-11-22,13.65
4308,2006-07-07,2010-11-22,13.97
4309,2006-07-10,2010-11-22,14.02
4310,2006-07-11,2010-11-22,13.14
4311,2006-07-12,2010-11-22,14.49
4312,2006-07-13,2010-11-22,17.79
4313,2006-07-14,2010-11-22,18.05
4314,2006-07-17,2010-11-22,18.64
4315,2006-07-18,2010-11-22,17.74
4316,2006-07-19,2010-11-22,15.55
4317,2006-07-20,2010-11-22,16.21
4318,2006-07-21,2010-11-22,17.4
4319,2006-07-24,2010-11-22,14.98
4320,2006-07-25,2010-11-22,14.85
4321,2006-07-26,2010-11-22,14.62
4322,2006-07-27,2010-11-22,14.94
4323,2006-07-28,2010-11-22,14.33
4324,2006-07-31,2010-11-22,14.95
4325,2006-08-01,2010-11-22,15.05
4326,2006-08-02,2010-11-22,14.34
4327,2006-08-03,2010-11-22,14.46
4328,2006-08-04,2010-11-22,14.34
4329,2006-08-07,2010-11-22,15.23
4330,2006-08-08,2010-11-22,15.23
4331,2006-08-09,2010-11-22,15.2
4332,2006-08-10,2010-11-22,14.46
4333,2006-08-11,2010-11-22,14.3
4334,2006-08-14,2010-11-22,14.26
4335,2006-08-15,2010-11-22,13.42
4336,2006-08-16,2010-11-22,12.41
4337,2006-08-17,2010-11-22,12.24
4338,2006-08-18,2010-11-22,11.64
4339,2006-08-21,2010-11-22,12.22
